RIC,Trade Date,Settlement Price
YBAc1,1994-11-07,92.59
YBAc1,1994-11-08,92.6
YBAc1,1994-11-09,92.62
YBAc1,1994-11-10,92.65
YBAc1,1994-11-11,92.62
YBAc1,1994-11-12,
YBAc1,1994-11-13,
YBAc1,1994-11-14,92.59
YBAc1,1994-11-15,92.62
YBAc1,1994-11-16,92.5
YBAc1,1994-11-17,92.45
YBAc1,1994-11-18,92.47
YBAc1,1994-11-19,
YBAc1,1994-11-20,
YBAc1,1994-11-21,92.47
YBAc1,1994-11-22,92.48
YBAc1,1994-11-23,92.63
YBAc1,1994-11-24,92.65
YBAc1,1994-11-25,92.68
YBAc1,1994-11-26,
YBAc1,1994-11-27,
YBAc1,1994-11-28,92.6
YBAc1,1994-11-29,92.58
YBAc1,1994-11-30,92.32
YBAc1,1994-12-01,92.18
YBAc1,1994-12-02,92.08
YBAc1,1994-12-03,
YBAc1,1994-12-04,
YBAc1,1994-12-05,92.04
YBAc1,1994-12-06,92.06
YBAc1,1994-12-07,92.23
YBAc1,1994-12-08,92.23
YBAc1,1994-12-09,90.84
YBAc1,1994-12-10,
YBAc1,1994-12-11,
YBAc1,1994-12-12,90.88
YBAc1,1994-12-13,90.83
YBAc1,1994-12-14,90.32
YBAc1,1994-12-15,90.4
YBAc1,1994-12-16,90.52
YBAc1,1994-12-17,
YBAc1,1994-12-18,
YBAc1,1994-12-19,90.51
YBAc1,1994-12-20,90.49
YBAc1,1994-12-21,90.53
YBAc1,1994-12-22,90.49
YBAc1,1994-12-23,90.44
YBAc1,1994-12-24,
YBAc1,1994-12-25,
YBAc1,1994-12-26,
YBAc1,1994-12-27,
YBAc1,1994-12-28,90.44
YBAc1,1994-12-29,90.39
YBAc1,1994-12-30,90.36
YBAc1,1994-12-31,
YBAc1,1995-01-01,
YBAc1,1995-01-02,
YBAc1,1995-01-03,90.16
YBAc1,1995-01-04,90.13
YBAc1,1995-01-05,90.19
YBAc1,1995-01-06,90.32
YBAc1,1995-01-07,
YBAc1,1995-01-08,
YBAc1,1995-01-09,90.44
YBAc1,1995-01-10,90.45
YBAc1,1995-01-11,90.5
YBAc1,1995-01-12,90.6
YBAc1,1995-01-13,90.55
YBAc1,1995-01-14,
YBAc1,1995-01-15,
YBAc1,1995-01-16,90.78
YBAc1,1995-01-17,90.75
YBAc1,1995-01-18,90.64
YBAc1,1995-01-19,90.53
YBAc1,1995-01-20,90.53
YBAc1,1995-01-21,
YBAc1,1995-01-22,
YBAc1,1995-01-23,90.57
YBAc1,1995-01-24,90.67
YBAc1,1995-01-25,91.05
YBAc1,1995-01-26,
YBAc1,1995-01-27,91.06
YBAc1,1995-01-28,
YBAc1,1995-01-29,
YBAc1,1995-01-30,91.09
YBAc1,1995-01-31,90.98
YBAc1,1995-02-01,91.26
YBAc1,1995-02-02,91.26
YBAc1,1995-02-03,91.28
YBAc1,1995-02-04,
YBAc1,1995-02-05,
YBAc1,1995-02-06,91.42
YBAc1,1995-02-07,91.34
YBAc1,1995-02-08,91.42
YBAc1,1995-02-09,91.39
YBAc1,1995-02-10,91.4
YBAc1,1995-02-11,
YBAc1,1995-02-12,
YBAc1,1995-02-13,91.41
YBAc1,1995-02-14,91.42
YBAc1,1995-02-15,91.54
YBAc1,1995-02-16,91.62
YBAc1,1995-02-17,91.63
YBAc1,1995-02-18,
YBAc1,1995-02-19,
YBAc1,1995-02-20,91.62
YBAc1,1995-02-21,91.73
YBAc1,1995-02-22,91.83
YBAc1,1995-02-23,91.94
YBAc1,1995-02-24,91.93
YBAc1,1995-02-25,
YBAc1,1995-02-26,
YBAc1,1995-02-27,92.08
YBAc1,1995-02-28,92.01
YBAc1,1995-03-01,92.04
YBAc1,1995-03-02,91.92
YBAc1,1995-03-03,91.78
YBAc1,1995-03-04,
YBAc1,1995-03-05,
YBAc1,1995-03-06,91.74
YBAc1,1995-03-07,91.84
YBAc1,1995-03-08,91.85
YBAc1,1995-03-09,91.8
YBAc1,1995-03-10,90.66
YBAc1,1995-03-11,
YBAc1,1995-03-12,
YBAc1,1995-03-13,90.92
YBAc1,1995-03-14,91.07
YBAc1,1995-03-15,91.03
YBAc1,1995-03-16,91.13
YBAc1,1995-03-17,91.13
YBAc1,1995-03-18,
YBAc1,1995-03-19,
YBAc1,1995-03-20,91.09
YBAc1,1995-03-21,91.25
YBAc1,1995-03-22,91.23
YBAc1,1995-03-23,91.24
YBAc1,1995-03-24,91.27
YBAc1,1995-03-25,
YBAc1,1995-03-26,
YBAc1,1995-03-27,91.49
YBAc1,1995-03-28,91.44
YBAc1,1995-03-29,91.33
YBAc1,1995-03-30,91.32
YBAc1,1995-03-31,91.65
YBAc1,1995-04-01,
YBAc1,1995-04-02,
YBAc1,1995-04-03,91.68
YBAc1,1995-04-04,91.7
YBAc1,1995-04-05,91.67
YBAc1,1995-04-06,91.71
YBAc1,1995-04-07,91.66
YBAc1,1995-04-08,
YBAc1,1995-04-09,
YBAc1,1995-04-10,91.6
YBAc1,1995-04-11,91.66
YBAc1,1995-04-12,91.74
YBAc1,1995-04-13,91.74
YBAc1,1995-04-14,
YBAc1,1995-04-15,
YBAc1,1995-04-16,
YBAc1,1995-04-17,
YBAc1,1995-04-18,91.88
YBAc1,1995-04-19,91.81
YBAc1,1995-04-20,91.75
YBAc1,1995-04-21,91.64
YBAc1,1995-04-22,
YBAc1,1995-04-23,
YBAc1,1995-04-24,91.47
YBAc1,1995-04-25,
YBAc1,1995-04-26,91.45
YBAc1,1995-04-27,91.78
YBAc1,1995-04-28,91.81
YBAc1,1995-04-29,
YBAc1,1995-04-30,
YBAc1,1995-05-01,91.83
YBAc1,1995-05-02,91.85
YBAc1,1995-05-03,91.89
YBAc1,1995-05-04,92.07
YBAc1,1995-05-05,92.09
YBAc1,1995-05-06,
YBAc1,1995-05-07,
YBAc1,1995-05-08,92.19
YBAc1,1995-05-09,92.21
YBAc1,1995-05-10,92.22
YBAc1,1995-05-11,92.19
YBAc1,1995-05-12,92.17
YBAc1,1995-05-13,
YBAc1,1995-05-14,
YBAc1,1995-05-15,92.29
YBAc1,1995-05-16,92.26
YBAc1,1995-05-17,92.29
YBAc1,1995-05-18,92.26
YBAc1,1995-05-19,92.21
YBAc1,1995-05-20,
YBAc1,1995-05-21,
YBAc1,1995-05-22,92.23
YBAc1,1995-05-23,92.27
YBAc1,1995-05-24,92.31
YBAc1,1995-05-25,92.33
YBAc1,1995-05-26,92.31
YBAc1,1995-05-27,
YBAc1,1995-05-28,
YBAc1,1995-05-29,92.38
YBAc1,1995-05-30,92.39
YBAc1,1995-05-31,92.39
YBAc1,1995-06-01,92.37
YBAc1,1995-06-02,92.41
YBAc1,1995-06-03,
YBAc1,1995-06-04,
YBAc1,1995-06-05,92.52
YBAc1,1995-06-06,92.51
YBAc1,1995-06-07,92.47
YBAc1,1995-06-08,92.5
YBAc1,1995-06-09,92.44
YBAc1,1995-06-10,
YBAc1,1995-06-11,
YBAc1,1995-06-12,
YBAc1,1995-06-13,92.49
YBAc1,1995-06-14,92.6
YBAc1,1995-06-15,92.56
YBAc1,1995-06-16,92.5
YBAc1,1995-06-17,
YBAc1,1995-06-18,
YBAc1,1995-06-19,92.55
YBAc1,1995-06-20,92.55
YBAc1,1995-06-21,92.65
YBAc1,1995-06-22,92.62
YBAc1,1995-06-23,92.67
YBAc1,1995-06-24,
YBAc1,1995-06-25,
YBAc1,1995-06-26,92.62
YBAc1,1995-06-27,92.58
YBAc1,1995-06-28,92.55
YBAc1,1995-06-29,92.6
YBAc1,1995-06-30,92.29
YBAc1,1995-07-01,
YBAc1,1995-07-02,
YBAc1,1995-07-03,92.36
YBAc1,1995-07-04,92.38
YBAc1,1995-07-05,92.38
YBAc1,1995-07-06,92.4
YBAc1,1995-07-07,92.74
YBAc1,1995-07-08,
YBAc1,1995-07-09,
YBAc1,1995-07-10,92.74
YBAc1,1995-07-11,92.67
YBAc1,1995-07-12,92.65
YBAc1,1995-07-13,92.62
YBAc1,1995-07-14,92.6
YBAc1,1995-07-15,
YBAc1,1995-07-16,
YBAc1,1995-07-17,92.5
YBAc1,1995-07-18,92.48
YBAc1,1995-07-19,92.47
YBAc1,1995-07-20,92.46
YBAc1,1995-07-21,92.49
YBAc1,1995-07-22,
YBAc1,1995-07-23,
YBAc1,1995-07-24,92.46
YBAc1,1995-07-25,92.49
YBAc1,1995-07-26,92.45
YBAc1,1995-07-27,92.35
YBAc1,1995-07-28,92.36
YBAc1,1995-07-29,
YBAc1,1995-07-30,
YBAc1,1995-07-31,92.31
YBAc1,1995-08-01,92.36
YBAc1,1995-08-02,92.36
YBAc1,1995-08-03,92.36
YBAc1,1995-08-04,92.34
YBAc1,1995-08-05,
YBAc1,1995-08-06,
YBAc1,1995-08-07,92.37
YBAc1,1995-08-08,92.39
YBAc1,1995-08-09,92.37
YBAc1,1995-08-10,92.38
YBAc1,1995-08-11,92.37
YBAc1,1995-08-12,
YBAc1,1995-08-13,
YBAc1,1995-08-14,92.36
YBAc1,1995-08-15,92.36
YBAc1,1995-08-16,92.36
YBAc1,1995-08-17,92.37
YBAc1,1995-08-18,92.37
YBAc1,1995-08-19,
YBAc1,1995-08-20,
YBAc1,1995-08-21,92.37
YBAc1,1995-08-22,92.39
YBAc1,1995-08-23,92.39
YBAc1,1995-08-24,92.37
YBAc1,1995-08-25,92.39
YBAc1,1995-08-26,
YBAc1,1995-08-27,
YBAc1,1995-08-28,92.4
YBAc1,1995-08-29,92.4
YBAc1,1995-08-30,92.42
YBAc1,1995-08-31,92.42
YBAc1,1995-09-01,92.45
YBAc1,1995-09-02,
YBAc1,1995-09-03,
YBAc1,1995-09-04,92.48
YBAc1,1995-09-05,92.49
YBAc1,1995-09-06,92.49
YBAc1,1995-09-07,92.53
YBAc1,1995-09-08,92.5
YBAc1,1995-09-09,
YBAc1,1995-09-10,
YBAc1,1995-09-11,92.48
YBAc1,1995-09-12,92.51
YBAc1,1995-09-13,92.63
YBAc1,1995-09-14,92.61
YBAc1,1995-09-15,92.67
YBAc1,1995-09-16,
YBAc1,1995-09-17,
YBAc1,1995-09-18,92.66
YBAc1,1995-09-19,92.66
YBAc1,1995-09-20,92.64
YBAc1,1995-09-21,92.65
YBAc1,1995-09-22,92.57
YBAc1,1995-09-23,
YBAc1,1995-09-24,
YBAc1,1995-09-25,92.54
YBAc1,1995-09-26,92.6
YBAc1,1995-09-27,92.56
YBAc1,1995-09-28,92.57
YBAc1,1995-09-29,92.6
YBAc1,1995-09-30,
YBAc1,1995-10-01,
YBAc1,1995-10-02,92.66
YBAc1,1995-10-03,92.68
YBAc1,1995-10-04,92.68
YBAc1,1995-10-05,92.7
YBAc1,1995-10-06,92.67
YBAc1,1995-10-07,
YBAc1,1995-10-08,
YBAc1,1995-10-09,92.7
YBAc1,1995-10-10,92.66
YBAc1,1995-10-11,92.58
YBAc1,1995-10-12,92.61
YBAc1,1995-10-13,92.67
YBAc1,1995-10-14,
YBAc1,1995-10-15,
YBAc1,1995-10-16,92.74
YBAc1,1995-10-17,92.77
YBAc1,1995-10-18,92.7
YBAc1,1995-10-19,92.68
YBAc1,1995-10-20,92.66
YBAc1,1995-10-21,
YBAc1,1995-10-22,
YBAc1,1995-10-23,92.57
YBAc1,1995-10-24,92.59
YBAc1,1995-10-25,92.47
YBAc1,1995-10-26,92.52
YBAc1,1995-10-27,92.49
YBAc1,1995-10-28,
YBAc1,1995-10-29,
YBAc1,1995-10-30,92.47
YBAc1,1995-10-31,92.47
YBAc1,1995-11-01,92.47
YBAc1,1995-11-02,92.48
YBAc1,1995-11-03,92.5
YBAc1,1995-11-04,
YBAc1,1995-11-05,
YBAc1,1995-11-06,92.5
YBAc1,1995-11-07,92.49
YBAc1,1995-11-08,92.5
YBAc1,1995-11-09,92.59
YBAc1,1995-11-10,92.58
YBAc1,1995-11-11,
YBAc1,1995-11-12,
YBAc1,1995-11-13,92.58
YBAc1,1995-11-14,92.61
YBAc1,1995-11-15,92.6
YBAc1,1995-11-16,92.6
YBAc1,1995-11-17,92.59
YBAc1,1995-11-18,
YBAc1,1995-11-19,
YBAc1,1995-11-20,92.63
YBAc1,1995-11-21,92.62
YBAc1,1995-11-22,92.61
YBAc1,1995-11-23,92.63
YBAc1,1995-11-24,92.65
YBAc1,1995-11-25,
YBAc1,1995-11-26,
YBAc1,1995-11-27,92.67
YBAc1,1995-11-28,92.65
YBAc1,1995-11-29,92.63
YBAc1,1995-11-30,92.64
YBAc1,1995-12-01,92.59
YBAc1,1995-12-02,
YBAc1,1995-12-03,
YBAc1,1995-12-04,92.59
YBAc1,1995-12-05,92.6
YBAc1,1995-12-06,92.6
YBAc1,1995-12-07,92.53
YBAc1,1995-12-08,92.64
YBAc1,1995-12-09,
YBAc1,1995-12-10,
YBAc1,1995-12-11,92.68
YBAc1,1995-12-12,92.7
YBAc1,1995-12-13,92.72
YBAc1,1995-12-14,92.75
YBAc1,1995-12-15,92.73
YBAc1,1995-12-16,
YBAc1,1995-12-17,
YBAc1,1995-12-18,92.74
YBAc1,1995-12-19,92.72
YBAc1,1995-12-20,92.84
YBAc1,1995-12-21,92.78
YBAc1,1995-12-22,92.74
YBAc1,1995-12-23,
YBAc1,1995-12-24,
YBAc1,1995-12-25,
YBAc1,1995-12-26,
YBAc1,1995-12-27,92.78
YBAc1,1995-12-28,92.78
YBAc1,1995-12-29,92.79
YBAc1,1995-12-30,
YBAc1,1995-12-31,
YBAc1,1996-01-02,92.86
YBAc1,1996-01-03,92.84
YBAc1,1996-01-04,92.81
YBAc1,1996-01-05,92.75
YBAc1,1996-01-06,
YBAc1,1996-01-07,
YBAc1,1996-01-08,92.72
YBAc1,1996-01-09,92.71
YBAc1,1996-01-10,92.7
YBAc1,1996-01-11,92.55
YBAc1,1996-01-12,92.57
YBAc1,1996-01-13,
YBAc1,1996-01-14,
YBAc1,1996-01-15,92.59
YBAc1,1996-01-16,92.59
YBAc1,1996-01-17,92.6
YBAc1,1996-01-18,92.55
YBAc1,1996-01-19,92.58
YBAc1,1996-01-20,
YBAc1,1996-01-21,
YBAc1,1996-01-22,92.58
YBAc1,1996-01-23,92.57
YBAc1,1996-01-24,92.59
YBAc1,1996-01-25,92.6
YBAc1,1996-01-26,92.58
YBAc1,1996-01-27,
YBAc1,1996-01-28,
YBAc1,1996-01-29,92.57
YBAc1,1996-01-30,92.57
YBAc1,1996-01-31,92.62
YBAc1,1996-02-01,92.62
YBAc1,1996-02-02,92.62
YBAc1,1996-02-05,92.6
YBAc1,1996-02-06,92.6
YBAc1,1996-02-07,92.61
YBAc1,1996-02-08,92.59
YBAc1,1996-02-09,92.59
YBAc1,1996-02-12,92.59
YBAc1,1996-02-13,92.6
YBAc1,1996-02-14,92.59
YBAc1,1996-02-15,92.58
YBAc1,1996-02-16,92.58
YBAc1,1996-02-19,92.54
YBAc1,1996-02-20,92.55
YBAc1,1996-02-21,92.48
YBAc1,1996-02-22,92.51
YBAc1,1996-02-23,92.51
YBAc1,1996-02-26,92.5
YBAc1,1996-02-27,92.5
YBAc1,1996-02-28,92.49
YBAc1,1996-02-29,92.5
YBAc1,1996-03-01,92.51
YBAc1,1996-03-04,92.53
YBAc1,1996-03-05,92.52
YBAc1,1996-03-06,92.51
YBAc1,1996-03-07,92.49
YBAc1,1996-03-08,92.32
YBAc1,1996-03-11,92.17
YBAc1,1996-03-12,92.3
YBAc1,1996-03-13,92.31
YBAc1,1996-03-14,92.31
YBAc1,1996-03-15,92.31
YBAc1,1996-03-18,92.29
YBAc1,1996-03-19,92.32
YBAc1,1996-03-20,92.29
YBAc1,1996-03-21,92.32
YBAc1,1996-03-22,92.32
YBAc1,1996-03-25,92.33
YBAc1,1996-03-26,92.36
YBAc1,1996-03-27,92.35
YBAc1,1996-03-28,92.27
YBAc1,1996-03-29,92.27
YBAc1,1996-04-01,92.3
YBAc1,1996-04-02,92.3
YBAc1,1996-04-03,92.26
YBAc1,1996-04-04,92.27
YBAc1,1996-04-09,92.22
YBAc1,1996-04-10,92.25
YBAc1,1996-04-11,92.31
YBAc1,1996-04-12,92.33
YBAc1,1996-04-15,92.36
YBAc1,1996-04-16,92.35
YBAc1,1996-04-17,92.35
YBAc1,1996-04-18,92.35
YBAc1,1996-04-19,92.37
YBAc1,1996-04-22,92.38
YBAc1,1996-04-23,92.41
YBAc1,1996-04-24,92.43
YBAc1,1996-04-26,92.43
YBAc1,1996-04-29,92.43
YBAc1,1996-04-30,92.43
YBAc1,1996-05-01,92.42
YBAc1,1996-05-02,92.43
YBAc1,1996-05-03,92.41
YBAc1,1996-05-06,92.42
YBAc1,1996-05-07,92.43
YBAc1,1996-05-08,92.43
YBAc1,1996-05-09,92.44
YBAc1,1996-05-10,92.45
YBAc1,1996-05-13,92.46
YBAc1,1996-05-14,92.46
YBAc1,1996-05-15,92.47
YBAc1,1996-05-16,92.47
YBAc1,1996-05-17,92.47
YBAc1,1996-05-20,92.47
YBAc1,1996-05-21,92.47
YBAc1,1996-05-22,92.47
YBAc1,1996-05-23,92.47
YBAc1,1996-05-24,92.47
YBAc1,1996-05-27,92.47
YBAc1,1996-05-28,92.47
YBAc1,1996-05-29,92.46
YBAc1,1996-05-30,92.45
YBAc1,1996-05-31,92.45
YBAc1,1996-06-03,92.45
YBAc1,1996-06-04,92.45
YBAc1,1996-06-05,92.45
YBAc1,1996-06-06,92.44
YBAc1,1996-06-07,92.45
YBAc1,1996-06-11,92.44
YBAc1,1996-06-12,92.44
YBAc1,1996-06-13,92.42
YBAc1,1996-06-14,92.28
YBAc1,1996-06-17,92.31
YBAc1,1996-06-18,92.34
YBAc1,1996-06-19,92.33
YBAc1,1996-06-20,92.33
YBAc1,1996-06-21,92.32
YBAc1,1996-06-24,92.33
YBAc1,1996-06-25,92.33
YBAc1,1996-06-26,92.32
YBAc1,1996-06-27,92.31
YBAc1,1996-06-28,92.32
YBAc1,1996-07-01,92.32
YBAc1,1996-07-02,92.31
YBAc1,1996-07-03,92.29
YBAc1,1996-07-04,92.31
YBAc1,1996-07-05,92.31
YBAc1,1996-07-08,92.26
YBAc1,1996-07-09,92.28
YBAc1,1996-07-10,92.3
YBAc1,1996-07-11,92.32
YBAc1,1996-07-12,92.33
YBAc1,1996-07-15,92.37
YBAc1,1996-07-16,92.37
YBAc1,1996-07-17,92.41
YBAc1,1996-07-18,92.42
YBAc1,1996-07-19,92.43
YBAc1,1996-07-22,92.42
YBAc1,1996-07-23,92.47
YBAc1,1996-07-24,92.48
YBAc1,1996-07-25,92.49
YBAc1,1996-07-26,92.57
YBAc1,1996-07-29,92.58
YBAc1,1996-07-30,92.67
YBAc1,1996-07-31,93.01
YBAc1,1996-08-01,93.04
YBAc1,1996-08-02,93.05
YBAc1,1996-08-05,93.09
YBAc1,1996-08-06,93.07
YBAc1,1996-08-07,93.16
YBAc1,1996-08-08,93.17
YBAc1,1996-08-09,93.15
YBAc1,1996-08-12,93.13
YBAc1,1996-08-13,93.13
YBAc1,1996-08-14,93.13
YBAc1,1996-08-15,93.13
YBAc1,1996-08-16,93.14
YBAc1,1996-08-19,93.19
YBAc1,1996-08-20,93.14
YBAc1,1996-08-21,93.19
YBAc1,1996-08-22,93.15
YBAc1,1996-08-23,93.15
YBAc1,1996-08-26,93.1
YBAc1,1996-08-27,93.08
YBAc1,1996-08-28,93.11
YBAc1,1996-08-29,93.12
YBAc1,1996-08-30,93.17
YBAc1,1996-09-02,93.21
YBAc1,1996-09-03,93.08
YBAc1,1996-09-04,93.11
YBAc1,1996-09-05,93.05
YBAc1,1996-09-06,93.03
YBAc1,1996-09-09,93.06
YBAc1,1996-09-10,93.06
YBAc1,1996-09-11,93.06
YBAc1,1996-09-12,93.05
YBAc1,1996-09-13,93.25
YBAc1,1996-09-16,93.35
YBAc1,1996-09-17,93.32
YBAc1,1996-09-18,93.27
YBAc1,1996-09-19,93.31
YBAc1,1996-09-20,93.28
YBAc1,1996-09-23,93.28
YBAc1,1996-09-24,93.29
YBAc1,1996-09-25,93.33
YBAc1,1996-09-26,93.36
YBAc1,1996-09-27,93.4
YBAc1,1996-09-30,93.41
YBAc1,1996-10-01,93.4
YBAc1,1996-10-02,93.4
YBAc1,1996-10-03,93.43
YBAc1,1996-10-04,93.45
YBAc1,1996-10-07,93.52
YBAc1,1996-10-08,93.46
YBAc1,1996-10-09,93.46
YBAc1,1996-10-10,93.53
YBAc1,1996-10-11,93.52
YBAc1,1996-10-14,93.55
YBAc1,1996-10-15,93.52
YBAc1,1996-10-16,93.38
YBAc1,1996-10-17,93.32
YBAc1,1996-10-18,93.33
YBAc1,1996-10-21,93.42
YBAc1,1996-10-22,93.42
YBAc1,1996-10-23,93.38
YBAc1,1996-10-24,93.56
YBAc1,1996-10-25,93.55
YBAc1,1996-10-28,93.56
YBAc1,1996-10-29,93.51
YBAc1,1996-10-30,93.5
YBAc1,1996-10-31,93.5
YBAc1,1996-11-01,93.53
YBAc1,1996-11-04,93.57
YBAc1,1996-11-05,93.61
YBAc1,1996-11-06,93.6
YBAc1,1996-11-07,93.57
YBAc1,1996-11-08,93.58
YBAc1,1996-11-11,93.58
YBAc1,1996-11-12,93.58
YBAc1,1996-11-13,93.59
YBAc1,1996-11-14,93.58
YBAc1,1996-11-15,93.58
YBAc1,1996-11-18,93.56
YBAc1,1996-11-19,93.57
YBAc1,1996-11-20,93.57
YBAc1,1996-11-21,93.57
YBAc1,1996-11-22,93.61
YBAc1,1996-11-25,93.61
YBAc1,1996-11-26,93.59
YBAc1,1996-11-27,93.57
YBAc1,1996-11-28,93.58
YBAc1,1996-11-29,93.56
YBAc1,1996-12-02,93.6
YBAc1,1996-12-03,93.67
YBAc1,1996-12-04,93.62
YBAc1,1996-12-05,93.61
YBAc1,1996-12-06,93.59
YBAc1,1996-12-09,93.59
YBAc1,1996-12-10,93.6
YBAc1,1996-12-11,94.04
YBAc1,1996-12-12,94.04
YBAc1,1996-12-13,94.12
YBAc1,1996-12-16,94.14
YBAc1,1996-12-17,94.11
YBAc1,1996-12-18,94.12
YBAc1,1996-12-19,94.11
YBAc1,1996-12-20,94.12
YBAc1,1996-12-23,94.09
YBAc1,1996-12-24,94.11
YBAc1,1996-12-27,94.11
YBAc1,1996-12-30,94.15
YBAc1,1996-12-31,94.16
YBAc1,1997-01-02,94.16
YBAc1,1997-01-03,94.12
YBAc1,1997-01-06,94.15
YBAc1,1997-01-07,94.19
YBAc1,1997-01-08,94.26
YBAc1,1997-01-09,94.31
YBAc1,1997-01-10,94.29
YBAc1,1997-01-13,94.31
YBAc1,1997-01-14,94.35
YBAc1,1997-01-15,94.37
YBAc1,1997-01-16,94.33
YBAc1,1997-01-17,94.33
YBAc1,1997-01-20,94.38
YBAc1,1997-01-21,94.34
YBAc1,1997-01-22,94.37
YBAc1,1997-01-23,94.34
YBAc1,1997-01-24,94.31
YBAc1,1997-01-28,94.29
YBAc1,1997-01-29,94.3
YBAc1,1997-01-30,94.38
YBAc1,1997-01-31,94.38
YBAc1,1997-02-03,94.36
YBAc1,1997-02-04,94.37
YBAc1,1997-02-05,94.34
YBAc1,1997-02-06,94.16
YBAc1,1997-02-07,94.17
YBAc1,1997-02-10,94.14
YBAc1,1997-02-11,94.16
YBAc1,1997-02-12,94.09
YBAc1,1997-02-13,94.06
YBAc1,1997-02-14,94.06
YBAc1,1997-02-17,94.07
YBAc1,1997-02-18,94.07
YBAc1,1997-02-19,94.04
YBAc1,1997-02-20,94
YBAc1,1997-02-21,93.99
YBAc1,1997-02-24,93.99
YBAc1,1997-02-25,93.99
YBAc1,1997-02-26,94
YBAc1,1997-02-27,94
YBAc1,1997-02-28,94
YBAc1,1997-03-03,93.98
YBAc1,1997-03-04,93.98
YBAc1,1997-03-05,93.99
YBAc1,1997-03-06,93.99
YBAc1,1997-03-07,93.97
YBAc1,1997-03-10,93.98
YBAc1,1997-03-11,93.98
YBAc1,1997-03-12,93.98
YBAc1,1997-03-13,93.97
YBAc1,1997-03-14,93.84
YBAc1,1997-03-17,93.87
YBAc1,1997-03-18,93.86
YBAc1,1997-03-19,93.86
YBAc1,1997-03-20,93.81
YBAc1,1997-03-21,93.81
YBAc1,1997-03-24,93.78
YBAc1,1997-03-25,93.81
YBAc1,1997-03-26,93.8
YBAc1,1997-03-27,93.83
YBAc1,1997-04-01,93.81
YBAc1,1997-04-02,93.81
YBAc1,1997-04-03,93.82
YBAc1,1997-04-04,93.86
YBAc1,1997-04-07,93.87
YBAc1,1997-04-08,93.85
YBAc1,1997-04-09,93.84
YBAc1,1997-04-10,93.91
YBAc1,1997-04-11,93.93
YBAc1,1997-04-14,93.96
YBAc1,1997-04-15,94
YBAc1,1997-04-16,94.03
YBAc1,1997-04-17,94.05
YBAc1,1997-04-18,94.04
YBAc1,1997-04-21,94.03
YBAc1,1997-04-22,94.11
YBAc1,1997-04-23,94.07
YBAc1,1997-04-24,94.06
YBAc1,1997-04-28,94.01
YBAc1,1997-04-29,94.03
YBAc1,1997-04-30,94.09
YBAc1,1997-05-01,94.01
YBAc1,1997-05-02,94.04
YBAc1,1997-05-05,94.06
YBAc1,1997-05-06,94.09
YBAc1,1997-05-07,94.04
YBAc1,1997-05-08,93.97
YBAc1,1997-05-09,94
YBAc1,1997-05-12,93.99
YBAc1,1997-05-13,93.99
YBAc1,1997-05-14,94
YBAc1,1997-05-15,94.05
YBAc1,1997-05-16,94.08
YBAc1,1997-05-19,94.05
YBAc1,1997-05-20,94.05
YBAc1,1997-05-21,94.04
YBAc1,1997-05-22,94.07
YBAc1,1997-05-23,94.47
YBAc1,1997-05-26,94.47
YBAc1,1997-05-27,94.47
YBAc1,1997-05-28,94.46
YBAc1,1997-05-29,94.47
YBAc1,1997-05-30,94.55
YBAc1,1997-06-02,94.57
YBAc1,1997-06-03,94.58
YBAc1,1997-06-04,94.59
YBAc1,1997-06-05,94.57
YBAc1,1997-06-06,94.59
YBAc1,1997-06-10,94.6
YBAc1,1997-06-11,94.6
YBAc1,1997-06-12,94.7
YBAc1,1997-06-13,94.9
YBAc1,1997-06-16,94.89
YBAc1,1997-06-17,94.84
YBAc1,1997-06-18,94.81
YBAc1,1997-06-19,94.85
YBAc1,1997-06-20,94.86
YBAc1,1997-06-23,94.89
YBAc1,1997-06-24,94.85
YBAc1,1997-06-25,94.78
YBAc1,1997-06-26,94.76
YBAc1,1997-06-27,94.81
YBAc1,1997-06-30,94.84
YBAc1,1997-07-01,94.85
YBAc1,1997-07-02,94.79
YBAc1,1997-07-03,94.82
YBAc1,1997-07-04,94.86
YBAc1,1997-07-07,94.84
YBAc1,1997-07-08,94.87
YBAc1,1997-07-09,94.9
YBAc1,1997-07-10,94.95
YBAc1,1997-07-11,94.94
YBAc1,1997-07-14,94.93
YBAc1,1997-07-15,94.86
YBAc1,1997-07-16,94.81
YBAc1,1997-07-17,94.87
YBAc1,1997-07-18,94.85
YBAc1,1997-07-21,94.9
YBAc1,1997-07-22,94.89
YBAc1,1997-07-23,94.89
YBAc1,1997-07-24,94.97
YBAc1,1997-07-25,94.93
YBAc1,1997-07-28,94.93
YBAc1,1997-07-29,94.92
YBAc1,1997-07-30,95.04
YBAc1,1997-07-31,95.07
YBAc1,1997-08-01,95.07
YBAc1,1997-08-04,95.06
YBAc1,1997-08-05,95.08
YBAc1,1997-08-06,95.08
YBAc1,1997-08-07,95.11
YBAc1,1997-08-08,95.1
YBAc1,1997-08-11,95.04
YBAc1,1997-08-12,95.05
YBAc1,1997-08-13,95.08
YBAc1,1997-08-14,95.15
YBAc1,1997-08-15,95.19
YBAc1,1997-08-18,95.18
YBAc1,1997-08-19,95.16
YBAc1,1997-08-20,95.11
YBAc1,1997-08-21,95.12
YBAc1,1997-08-22,95.09
YBAc1,1997-08-25,95.1
YBAc1,1997-08-26,95.1
